time	x	y	z
42.3425	-0.664129578	0.872744854	1.994437975
42.345	-0.709510097	0.941638245	2.879968006
42.3475	-0.636150951	0.717366194	3.021361393
42.35	-0.428309102	0.150148915	2.44608538
42.3525	-0.053641001	-0.5528424	1.513134878
42.355	0.488976471	-1.064254556	0.701527428
42.3575	1.123840808	-1.137536346	0.323864738
42.36	1.698700275	-0.730803425	0.368458245
42.3625	2.043954734	0.006999904	0.573364541
42.365	2.059294613	0.838964398	0.656829842
42.3675	1.772340876	1.53828561	0.515512746
42.37	1.329607912	1.930018645	0.243167183
42.3725	0.923914699	1.899639767	-0.019354705
42.375	0.701745929	1.420630416	-0.250357023
42.3775	0.701739334	0.608227444	-0.571586551
42.38	0.849171556	-0.26188428	-1.106331841
42.3825	0.994854346	-0.842212538	-1.804562607
42.385	0.969028583	-0.9052215	-2.409517697
42.3875	0.630099005	-0.524936175	-2.623031198
42.39	-0.092391341	-0.094979832	-2.346873524
42.3925	-1.155803124	-0.11742662	-1.789943072
42.395	-2.374979707	-0.865414038	-1.323505431
42.3975	-3.437152794	-2.144233385	-1.175405992
42.4	-3.988377464	-3.341492899	-1.208908841
42.4025	-3.779022189	-3.770559519	-0.993754388
42.405	-2.803509622	-3.099379563	-0.15648568
42.4075	-1.347038881	-1.578993232	1.240522685
42.41	0.111240174	0.0889892	2.601666796
42.4125	1.10680853	1.161589666	3.108649119
42.415	1.402701219	1.267351502	2.261253395
42.4175	1.085724248	0.556719508	0.275012835
42.42	0.490048227	-0.480762753	-1.965352549
42.4225	-0.002836399	-1.367088701	-3.396752752
42.425	-0.164920201	-1.888656212	-3.397868429
42.4275	-0.007551113	-2.090445178	-2.12735577
42.43	0.28174275	-2.069768299	-0.36523362
42.4325	0.488178789	-1.784320712	1.011602774
42.435	0.495576398	-1.060619385	1.545967255
42.4375	0.314966092	0.1969136	1.368148054
42.44	0.023755228	1.783946302	0.946999552
42.4425	-0.312800189	3.181766495	0.657997562
42.445	-0.667104098	3.815428627	0.508211436
42.4475	-1.009912167	3.426208309	0.203807755
42.45	-1.258642839	2.286825889	-0.53548793
42.4525	-1.280263298	1.080936797	-1.694808184
42.455	-0.967802338	0.504164185	-2.945687768
42.4575	-0.339311445	0.847033983	-3.891179245
42.46	0.424098638	1.83757002	-4.35780878
42.4625	1.048191401	2.839980963	-4.487435085
42.465	1.310635814	3.261077203	-4.557292916
42.4675	1.16631165	2.886229133	-4.688121306
42.47	0.765198108	1.938687999	-4.696803993
42.4725	0.34904559	0.864581571	-4.232137179
42.475	0.099271161	0.030131671	-3.09587764
42.4775	0.042187634	-0.452440206	-1.48871709
42.48	0.073208764	-0.682710566	0.033119564
42.4825	0.072044138	-0.799362484	0.883258608
42.485	0.014473642	-0.844136055	0.821760279
42.4875	-0.006792414	-0.767251385	0.103769236
42.49	0.133690159	-0.540444782	-0.71192694
42.4925	0.473328453	-0.250520391	-1.15228631
42.495	0.902182652	-0.072612482	-1.129438825
42.4975	1.216951021	-0.138385549	-0.936096309
42.5	1.253865372	-0.415413133	-0.957512584
42.5025	1.005579056	-0.712191257	-1.333543008
42.505	0.637071599	-0.820155585	-1.833999825
42.5075	0.386857881	-0.685882558	-2.039377719
42.51	0.419443641	-0.472780498	-1.68159659
42.5125	0.725895444	-0.452698511	-0.877692442
42.515	1.132046922	-0.799925509	-0.073434227
42.5175	1.399397174	-1.439021216	0.265117862
42.52	1.347310151	-2.061971718	-0.013862309
42.5225	0.923023545	-2.307544152	-0.629577723
42.525	0.192544764	-1.980687581	-1.048004951
42.5275	-0.718337537	-1.166228051	-0.827623894
42.53	-1.679506475	-0.170223016	0.10959143
42.5325	-2.574601569	0.659973757	1.45680497
42.535	-3.288365255	1.115765074	2.743371114
42.5375	-3.696389877	1.205110983	3.630739422
42.54	-3.684125908	1.104969218	4.084611248
42.5425	-3.192665236	1.040714364	4.330056498
42.545	-2.262494626	1.16851101	4.64898012
42.5475	-1.044300958	1.508961661	5.169527428
42.55	0.23285007	1.939821626	5.776213395
42.5525	1.320738175	2.235874724	6.172818363
42.555	2.013201802	2.146073261	6.036959022
42.5575	2.191482843	1.498100921	5.173227682
42.56	1.849161202	0.301195443	3.601323024
42.5625	1.097316575	-1.206491155	1.564470666
42.565	0.145626991	-2.614963654	-0.528794821
42.5675	-0.748401849	-3.502607426	-2.21340016
42.57	-1.359319402	-3.627431727	-3.109420746
42.5725	-1.577549069	-3.04017199	-3.06215709
42.575	-1.454922887	-2.046509691	-2.223132559
42.5775	-1.177387308	-1.039760803	-1.016807721
42.58	-0.966690452	-0.311135296	0.015606581
42.5825	-0.957656198	0.044708483	0.433148386
42.585	-1.119263437	0.087206062	0.065108782
42.5875	-1.267673873	-0.086462125	-0.954298951
42.59	-1.166912573	-0.419719307	-2.295818535
42.5925	-0.660908087	-0.872421738	-3.612695877
42.595	0.23663484	-1.333729816	-4.676531872
42.5975	1.340189296	-1.581722289	-5.404479895
42.6	2.37086202	-1.369254258	-5.794472811
42.6025	3.065766095	-0.602408464	-5.845471184
42.605	3.26258478	0.525030589	-5.533254469
42.6075	2.931267131	1.575472292	-4.851377167
42.61	2.160994904	2.102838826	-3.865737555
42.6125	1.128313366	1.937594626	-2.720809041
42.615	0.063736194	1.316686628	-1.58247693
42.6175	-0.785868664	0.745140864	-0.563536416
42.62	-1.210381527	0.665653262	0.30227949
42.6225	-1.102501003	1.160265794	1.013023996
42.625	-0.509949369	1.896524195	1.520452331
42.6275	0.363553396	2.359648321	1.698603193
42.63	1.227613389	2.205405882	1.406392989
42.6325	1.823332709	1.480577933	0.614392282
42.635	2.032876804	0.558913202	-0.496847208
42.6375	1.920098006	-0.146104401	-1.554545055
42.64	1.677474996	-0.46736905	-2.141913411
42.6425	1.508084	-0.554788246	-2.00089189
42.645	1.50937344	-0.69058771	-1.17077845
42.6475	1.623423528	-1.0106867	0.019795417
42.65	1.677733227	-1.362899241	1.101910827
42.6525	1.487923198	-1.418819217	1.672432327
42.655	0.961318794	-0.950626075	1.553178186
42.6575	0.1454813	-0.049826447	0.840244933
42.66	-0.798280639	0.890915779	-0.15509071
42.6625	-1.673966969	1.425468372	-1.029273595
42.665	-2.335688215	1.344498604	-1.422971317
42.6675	-2.735562196	0.790764657	-1.136395118
42.67	-2.917141668	0.122396008	-0.199442115
42.6725	-2.966068874	-0.355281389	1.128339505
42.675	-2.948189992	-0.573262963	2.446933828
42.6775	-2.867120039	-0.662689041	3.380636314
42.68	-2.66066187	-0.75255604	3.753215414
42.6825	-2.237325166	-0.794532582	3.674710033
42.685	-1.537233073	-0.582295423	3.467765208
42.6875	-0.589678169	0.037881222	3.45181125
42.69	0.462086986	0.943029709	3.705266263
42.6925	1.387446327	1.704538682	3.964949559
42.695	1.944760058	1.816699006	3.755312729
42.6975	1.981051501	1.034948137	2.695275562
42.7	1.510883897	-0.427451398	0.800147954
42.7025	0.732346441	-2.003035903	-1.424438947
42.705	-0.037733272	-3.110166887	-3.184505534
42.7075	-0.489909784	-3.484963615	-3.799264374
42.71	-0.456489647	-3.266843624	-3.071921096
42.7125	0.00987812	-2.791205631	-1.407134891
42.715	0.655968713	-2.270972188	0.398205154
42.7175	1.143254322	-1.631883455	1.567944328
42.72	1.207754804	-0.636605561	1.722957801
42.7225	0.787930336	0.808800934	1.013392325
42.725	0.056484866	2.432439306	-0.044462824
42.7275	-0.661845858	3.6703423	-0.902955239
42.73	-1.04682523	4.015756222	-1.280548736
42.7325	-0.934942195	3.392213926	-1.260454451
42.735	-0.390605792	2.255477212	-1.165051602
42.7375	0.337636365	1.318045661	-1.312673569
42.74	0.948783318	1.072880523	-1.812827881
42.7425	1.235754437	1.454881821	-2.508019701
42.745	1.168542586	1.890906931	-3.070990503
42.7475	0.875780365	1.711336717	-3.181496718
42.75	0.545892306	0.633581401	-2.681083213
42.7525	0.313227071	-1.023696771	-1.636980009
42.755	0.19744161	-2.53991195	-0.302865303
42.7575	0.125518176	-3.252704592	0.989412721
42.76	0.011194083	-2.949590269	1.953617708
42.7625	-0.168077169	-1.931149604	2.44042082
42.765	-0.349476784	-0.739542598	2.467217043
42.7675	-0.429599766	0.214060456	2.181847564
42.77	-0.340057408	0.84180005	1.780600937
42.7725	-0.098395343	1.279078574	1.420328981
42.775	0.201392514	1.622934901	1.167762416
42.7775	0.450177537	1.760770023	1.008213085
42.78	0.591930473	1.449267142	0.899665676
42.7825	0.650939637	0.578420292	0.828617229
42.785	0.701069185	-0.615956256	0.823032971
42.7875	0.802141827	-1.602690991	0.911247286
42.79	0.951137944	-1.873681269	1.062082695
42.7925	1.082905759	-1.309930495	1.164189936
42.795	1.117171173	-0.312067408	1.079097095
42.7975	1.014261597	0.429482984	0.745041337
42.8	0.796245906	0.384235464	0.258465001
42.8025	0.516939261	-0.460287336	-0.140706202
42.805	0.204269435	-1.587769724	-0.194490259
42.8075	-0.177697886	-2.299309567	0.205994315
42.81	-0.710501528	-2.171193268	0.926210084
42.8125	-1.449200093	-1.303346478	1.64834625
42.815	-2.339598034	-0.195988165	2.069041038
42.8175	-3.183197156	0.63536419	2.115300865
42.82	-3.686435877	1.012385047	2.027573496
42.8225	-3.583067647	1.157682058	2.230806257
42.825	-2.772883125	1.438922319	3.050407319
42.8275	-1.403708038	2.003957299	4.444110773
42.83	0.15368842	2.595609438	5.932436548
42.8325	1.437018243	2.694894249	6.801332364
42.835	2.075691913	1.89325746	6.483188647
42.8375	1.94249579	0.223220163	4.900698917
42.84	1.201570559	-1.794399216	2.563568998
42.8425	0.227597573	-3.424981163	0.345004553
42.845	-0.567443588	-4.129514906	-0.947874971
42.8475	-0.918009243	-3.837187651	-0.971343109
42.85	-0.810845206	-2.917143737	0.0112952
42.8525	-0.462656597	-1.898690164	1.312123666
42.855	-0.184471651	-1.150656115	2.210106827
42.8575	-0.205957427	-0.731174228	2.319174661
42.86	-0.553038056	-0.473553814	1.727245296
42.8625	-1.041544754	-0.200086644	0.849526715
42.865	-1.38446188	0.118040411	0.113528933
42.8675	-1.348218271	0.367787176	-0.315003425
42.87	-0.86978743	0.436158127	-0.598730196
42.8725	-0.074316064	0.349605914	-1.064817918
42.875	0.805253127	0.286353577	-1.935509588
42.8775	1.549030622	0.448591329	-3.137313591
42.88	2.037672269	0.898069784	-4.31109683
42.8825	2.26298306	1.489115769	-5.009805446
42.885	2.272275338	1.956986774	-4.952651682
42.8875	2.098543492	2.098720157	-4.178285801
42.89	1.730705359	1.9129322	-3.013459983
42.8925	1.143014033	1.596065983	-1.89260742
42.895	0.357449814	1.398754369	-1.147418687
42.8975	-0.511082637	1.446543651	-0.88511883
42.9	-1.265021725	1.651080151	-1.002404725
42.9025	-1.690828594	1.769174844	-1.294889346
42.905	-1.646708307	1.562558836	-1.577369329
42.9075	-1.123966418	0.947722289	-1.748705379
42.91	-0.251472448	0.0430062	-1.78985058
42.9125	0.755095449	-0.902059884	-1.727417087
42.915	1.671120719	-1.633556108	-1.600492804
42.9175	2.332364697	-1.992422975	-1.443873602
42.92	2.670503758	-1.941041065	-1.276958981
42.9225	2.708337442	-1.532198753	-1.088047631
42.925	2.524076465	-0.868631401	-0.824124095
42.9275	2.202744839	-0.086208044	-0.409084926
42.93	1.795073242	0.647460869	0.202000582
42.9325	1.300485964	1.152740293	0.961392275
42.935	0.681285545	1.294826274	1.712389023
42.9375	-0.098498265	1.053714144	2.252029784
42.94	-1.02970268	0.552946576	2.449884918
42.9425	-2.035078705	0.006994285	2.345670606
42.945	-2.98167159	-0.397439302	2.146298346
42.9475	-3.722389624	-0.614404303	2.106113031
42.95	-4.142223269	-0.764112399	2.362093392
42.9525	-4.182713083	-1.040389324	2.841774227
42.955	-3.835616928	-1.552063418	3.32092719
42.9575	-3.12166953	-2.204799656	3.600631299
42.96	-2.082413375	-2.713697922	3.675788536
42.9625	-0.800064042	-2.75503366	3.75789558
42.965	0.569760986	-2.170096292	4.112603008
42.9675	1.790538545	-1.091560171	4.813095785
42.97	2.5944237	0.094563	5.590346048
42.9725	2.783684879	0.935865252	5.91340164
42.975	2.334500089	1.138422681	5.279666179
42.9775	1.436797446	0.695620848	3.541143787
42.98	0.432238229	-0.148246397	1.050696705
42.9825	-0.328167219	-1.060896924	-1.48019011
42.985	-0.633431039	-1.794487053	-3.33397693
42.9875	-0.487982137	-2.25667503	-4.134409812
42.99	-0.076271052	-2.453240151	-3.98045371
42.9925	0.353589091	-2.373659789	-3.305434752
42.995	0.612666429	-1.932209413	-2.580760675
42.9975	0.632537191	-1.028842279	-2.071057001
43	0.447248457	0.309722594	-1.786200516
43.0025	0.132136401	1.828187156	-1.619287567
43.005	-0.244387979	3.090482664	-1.527354285
43.0075	-0.62511065	3.686272246	-1.599252819
43.01	-0.939814341	3.479237922	-1.963521874
43.0125	-1.095358394	2.724536555	-2.626943563
43.015	-1.008156124	1.948552334	-3.391938102
43.0175	-0.664373831	1.637700533	-3.936267042
43.02	-0.158908859	1.923775102	-4.005285327
43.0225	0.330544065	2.47740511	-3.572490664
43.025	0.633009777	2.699328227	-2.844960529
43.0275	0.684516112	2.105297707	-2.108786294
43.03	0.569843288	0.662391644	-1.53198783
43.0325	0.47125531	-1.147555462	-1.072780063
43.035	0.55264452	-2.590042827	-0.556722019
43.0375	0.853375904	-3.104130774	0.146105755
43.04	1.261021019	-2.619328117	0.988785778
43.0425	1.579021211	-1.559577659	1.76508555
43.045	1.642386214	-0.539724202	2.259378395
43.0475	1.406365312	0.035089286	2.405407595
43.05	0.957444488	0.196581472	2.324547348
43.0525	0.452060104	0.32193027	2.212725847
43.055	0.034365125	0.802645741	2.168989703
43.0575	-0.21206851	1.717345991	2.10733896
43.06	-0.260490647	2.741519314	1.826688998
43.0625	-0.110779856	3.352480898	1.185269135
43.065	0.226111543	3.176369422	0.238228934
43.0675	0.710512093	2.228338654	-0.777368376
43.07	1.243750816	0.883716617	-1.603885212
43.0725	1.666359231	-0.381233225	-2.143079433
43.075	1.807857773	-1.276800269	-2.505778157
43.0775	1.567902607	-1.807487336	-2.882667178
43.08	0.975091587	-2.143479365	-3.334561262
43.0825	0.175824313	-2.387913026	-3.677249198
43.085	-0.648477369	-2.449288923	-3.57469209
43.0875	-1.38419988	-2.13366202	-2.794111131
43.09	-2.036986007	-1.378978772	-1.437950809
43.0925	-2.691582212	-0.419578548	0.038580279
43.095	-3.403071709	0.292222523	1.072472177
43.0975	-4.094321831	0.389021982	1.353207724
43.1	-4.537245181	-0.101635543	1.048656909
43.1025	-4.444497435	-0.700946726	0.719992724
43.105	-3.626422786	-0.772168616	0.956955223
43.1075	-2.122289866	0.005169249	1.964867298
43.11	-0.225343618	1.31607281	3.383595819
43.1125	1.618126316	2.311771047	4.474952516
43.115	2.983815217	2.119404643	4.571995131
43.1175	3.627467025	0.447918303	3.505723058
43.12	3.549540808	-2.122410683	1.734059645
43.1225	2.94581982	-4.394521007	0.089418966
43.125	2.084786386	-5.224311446	-0.694263111
43.1275	1.184222534	-4.190494553	-0.379233161
43.13	0.347480168	-1.836127911	0.689181045
43.1325	-0.422580602	0.671294164	1.834439826
43.135	-1.158069304	2.235859365	2.455663848
43.1375	-1.856658844	2.435754422	2.327746204
43.14	-2.448244738	1.662424003	1.629680168
43.1425	-2.810470072	0.748137244	0.729162843
43.145	-2.818582867	0.370189395	-0.095546499
43.1475	-2.401985016	0.642647812	-0.801395302
43.15	-1.582949913	1.143676815	-1.518636106
43.1525	-0.485285362	1.308174534	-2.362590215
43.155	0.687116708	0.872581603	-3.281454547
43.1575	1.694913722	0.054777754	-4.057705774
43.16	2.32137842	-0.629793466	-4.453392723
43.1625	2.431579482	-0.747202219	-4.379881284
43.165	2.01691403	-0.229211743	-3.95965651
43.1675	1.207725799	0.62775758	-3.435737701
43.17	0.242747142	1.411002612	-3.001661487
43.1725	-0.60082556	1.872485011	-2.68198824
43.175	-1.094455027	2.029753815	-2.351160271
43.1775	-1.128516322	2.039185393	-1.871259808
43.18	-0.735527579	1.980522706	-1.239236029
43.1825	-0.057311576	1.75249431	-0.629233599
43.185	0.725387529	1.173067438	-0.296010458
43.1875	1.464000626	0.196245125	-0.408980532
43.19	2.079158796	-0.948963855	-0.936405487
43.1925	2.550805684	-1.836039427	-1.660182511
43.195	2.877356662	-2.100573655	-2.305591418
43.1975	3.03697331	-1.694756402	-2.690375308
43.2	2.979040434	-0.93964049	-2.791689339
43.2025	2.651009557	-0.322709342	-2.697943177
43.205	2.040666303	-0.177311226	-2.499430523
43.2075	1.20362277	-0.470368223	-2.210681556
43.21	0.256328083	-0.847289501	-1.78200428
43.2125	-0.661969135	-0.896878219	-1.179336917
43.215	-1.435915289	-0.444090834	-0.454855837
43.2175	-2.0047959	0.332556797	0.258914765
43.22	-2.366046846	1.02781429	0.831920743
43.2225	-2.557831735	1.275103022	1.22890057
43.225	-2.636041682	0.95957108	1.531589796
43.2275	-2.65646201	0.247117577	1.867128904
43.23	-2.6616903	-0.556128413	2.298640008
43.2325	-2.66729482	-1.184124217	2.77093884
43.235	-2.647703311	-1.500079664	3.164912405
43.2375	-2.532593999	-1.464012759	3.424946787
43.24	-2.228082657	-1.057211212	3.654262264
43.2425	-1.665852913	-0.267063288	4.082145156
43.245	-0.861574693	0.839510077	4.896811123
43.2475	0.05223734	2.03019159	6.046264202
43.25	0.848953419	2.921534154	7.154007465
43.2525	1.289012282	3.135142439	7.638004051
43.255	1.227947202	2.514273085	6.993222738
43.2575	0.698529567	1.246756167	5.08425261
43.26	-0.078603599	-0.212788211	2.274342337
43.2625	-0.768226854	-1.388632303	-0.693472625
43.265	-1.049664834	-2.037420743	-3.006472303
43.2675	-0.747491411	-2.236447754	-4.122518288
43.27	0.090992186	-2.252033377	-3.972509058
43.2725	1.203096056	-2.2952718	-2.942592768
43.275	2.200745634	-2.353861145	-1.671744751
43.2775	2.710864578	-2.225781615	-0.779881625
43.28	2.515989697	-1.720315133	-0.648337229
43.2825	1.642621422	-0.858507707	-1.324454114
43.285	0.359692951	0.09533968	-2.557736997
43.2875	-0.919090303	0.805213752	-3.930519686
43.29	-1.795841935	1.107188763	-5.028630254
43.2925	-2.04618811	1.129877334	-5.595278381
43.295	-1.701143674	1.186241954	-5.614883021
43.2975	-1.010553118	1.510409902	-5.289478228
43.3	-0.303954462	2.041488101	-4.909529749
43.3025	0.178738963	2.430809595	-4.676149234
43.305	0.394757602	2.283409642	-4.57213111
43.3075	0.485772574	1.462717337	-4.368044635
43.31	0.657281229	0.229631648	-3.776265987
43.3125	1.027814636	-0.897577182	-2.667576421
43.315	1.543091779	-1.470973638	-1.209397865
43.3175	2.007075855	-1.394783463	0.180487564
43.32	2.205810031	-0.957901948	1.056660814
43.3225	2.040865849	-0.595822129	1.214362914
43.325	1.586599286	-0.559479373	0.828634239
43.3275	1.039812492	-0.73565551	0.363342664
43.33	0.602564441	-0.749385271	0.296964786
43.3325	0.378614179	-0.268366248	0.834839336
43.335	0.346465409	0.719737217	1.789414782
43.3375	0.413353117	1.863842495	2.700219021
43.34	0.498733811	2.671363655	3.108275474
43.3425	0.582521322	2.831511322	2.804641277
43.345	0.688578944	2.404973598	1.903309958
43.3475	0.827099121	1.748147351	0.717555362
43.35	0.94907995	1.237480499	-0.448722049
43.3525	0.95206376	1.002155533	-1.440939672
43.355	0.732825752	0.858233736	-2.243261922
43.3575	0.245786049	0.481936982	-2.859974784
43.36	-0.475611002	-0.316372456	-3.211574516
43.3625	-1.344481643	-1.421960235	-3.145323368
43.365	-2.264523068	-2.466657527	-2.556189216
43.3675	-3.152245414	-3.051658305	-1.514589602
43.37	-3.920853614	-2.974918672	-0.282086505
43.3725	-4.447851293	-2.310335865	0.820682815
43.375	-4.569615478	-1.311193518	1.611003399
43.3775	-4.130239007	-0.241698276	2.161163227
43.38	-3.069589165	0.72369719	2.736259565
43.3825	-1.498633357	1.474179862	3.577738128
43.385	0.292773502	1.873669727	4.67336855
43.3875	1.914988954	1.7316532	5.67767926
43.39	3.013870438	0.900725858	6.057770004
43.3925	3.399295879	-0.555457212	5.39474487
43.395	3.107987657	-2.267291857	3.665414482
43.3975	2.376079626	-3.652176642	1.331193666
43.4	1.538357976	-4.178311701	-0.831291221
43.4025	0.89816181	-3.646450058	-2.077070218
43.405	0.616924337	-2.303728875	-2.037446599
43.4075	0.660780774	-0.70577015	-0.885292841
43.41	0.822588339	0.588757997	0.75922132
43.4125	0.815476724	1.294975325	2.128936211
43.415	0.408866217	1.480087499	2.662042805
43.4175	-0.445467414	1.417175702	2.233847699
43.42	-1.55795884	1.343243068	1.162324835
43.4225	-2.555946556	1.303333801	-0.002612928
43.425	-3.037755964	1.180329017	-0.789004258
43.4275	-2.759009511	0.86018459	-1.048056882
43.43	-1.756196431	0.381536568	-1.00748888
43.4325	-0.337872678	-0.058103892	-1.10870166
43.435	1.055443625	-0.243833501	-1.721136535
43.4375	2.046816801	-0.11347912	-2.896101576
43.44	2.467203198	0.187413529	-4.301712251
43.4425	2.37651786	0.416657703	-5.378333404
43.445	1.967748612	0.427711684	-5.627032453
43.4475	1.430051895	0.288827813	-4.866792612
43.45	0.861558919	0.228417376	-3.317255877
43.4525	0.275701073	0.443365987	-1.470768481
43.455	-0.326973092	0.919996719	0.157677817
43.4575	-0.892769656	1.41465405	1.250532995
43.46	-1.311269808	1.620910187	1.761200287
43.4625	-1.473744995	1.403191994	1.829715849
43.465	-1.340704093	0.916766803	1.630613518
43.4675	-0.959564963	0.512385891	1.271159054
43.47	-0.417349301	0.484889155	0.799125071
43.4725	0.229737188	0.848017248	0.283205558
43.475	0.985559996	1.306681317	-0.129513375
43.4775	1.870013234	1.456587227	-0.252528737
43.48	2.832127333	1.072258877	0.015254208
43.4825	3.693845649	0.274365273	0.570085362
43.485	4.185024595	-0.549069904	1.093998442
43.4875	4.066544252	-1.014479818	1.192611605
43.49	3.269993335	-1.012065071	0.61536611
43.4925	1.960863316	-0.776467377	-0.571387572
43.495	0.475873744	-0.706033182	-1.969702885
43.4975	-0.83486221	-1.061500645	-3.015032049
43.5	-1.768356355	-1.763642553	-3.238049773
43.5025	-2.337942725	-2.437564306	-2.486315782
43.505	-2.716050048	-2.671879673	-0.993147002
43.5075	-3.093549523	-2.305156064	0.736830964
43.51	-3.544444561	-1.533447012	2.165180967
43.5125	-3.973046887	-0.764638204	2.965006245
43.515	-4.165449254	-0.329914576	3.16078445
43.5175	-3.906842123	-0.264404123	3.1000257
43.52	-3.097725902	-0.314768183	3.267199264
43.5225	-1.81456372	-0.162149945	4.019809014
43.525	-0.295745201	0.309665149	5.368603339
43.5275	1.132543906	0.902010804	6.916193478
43.53	2.158573565	1.229608796	8.004782341
43.5325	2.582466752	0.996651318	8.023043806
43.535	2.380896801	0.219914506	6.72906863
43.5375	1.716811648	-0.761573844	4.417008078
43.54	0.883535264	-1.495037876	1.820708685
43.5425	0.195023338	-1.689886201	-0.214439529
43.545	-0.138826543	-1.367721414	-1.125623057
43.5475	-0.096536628	-0.792589339	-0.880617231
43.55	0.155515585	-0.250509402	0.054153273
43.5525	0.35364137	0.148115036	0.996859104
43.555	0.274085275	0.498249541	1.410184603
43.5575	-0.153428529	0.954042461	1.128577069
43.56	-0.813735748	1.536784644	0.340368405
43.5625	-1.467831841	2.060891168	-0.625629752
43.565	-1.868843158	2.246838945	-1.541897224
43.5675	-1.868504519	1.939489289	-2.389183675
43.57	-1.464552864	1.260159387	-3.279861452
43.5725	-0.778929153	0.562661437	-4.284731102
43.575	0.006433802	0.208233918	-5.310135834
43.5775	0.716665273	0.314567485	-6.118642631
43.58	1.227636464	0.663039981	-6.468689216
43.5825	1.482950714	0.840937744	-6.260548824
43.585	1.494100216	0.527695863	-5.581719526
43.5875	1.331205904	-0.272561314	-4.631516048
43.59	1.102871727	-1.21677901	-3.598090874
43.5925	0.921607081	-1.840138512	-2.586447764
43.595	0.861133598	-1.856192574	-1.63843072
43.5975	0.924790142	-1.334536586	-0.79924299
43.6	1.045869417	-0.637173061	-0.146095112
43.6025	1.125113891	-0.162379266	0.2631945
43.605	1.086895237	-0.075064465	0.479029199
43.6075	0.921447393	-0.205826872	0.693207556
43.61	0.687828179	-0.179841823	1.155645082
43.6125	0.477366216	0.319918145	2.008786884
43.615	0.362833895	1.334050233	3.154245557
43.6175	0.365620557	2.589781292	4.260557772
43.62	0.457804133	3.653783598	4.925904162
43.6225	0.591063566	4.161582394	4.895448364
43.625	0.727691295	3.977784791	4.188909925
43.6275	0.852094458	3.208118957	3.057711453
43.63	0.959494346	2.091477046	1.816055595
43.6325	1.035638727	0.867640935	0.678431865
43.635	1.044807858	-0.296222773	-0.281650838
43.6375	0.933599983	-1.30459096	-1.044621046
43.64	0.645232293	-2.102856316	-1.532253694
43.6425	0.134790561	-2.667702741	-1.592214809
43.645	-0.617651495	-3.025290025	-1.112946674
43.6475	-1.591218161	-3.257534244	-0.176269329
43.65	-2.702846371	-3.456247352	0.89966409
43.6525	-3.790153245	-3.634602069	1.703755703
43.655	-4.620400385	-3.661937212	1.988971102
43.6575	-4.94376892	-3.296419373	1.85874833
43.66	-4.585286286	-2.330752819	1.722693453
43.6625	-3.538177437	-0.776363148	2.017767367
43.665	-2.00544964	1.039029089	2.870203854
43.6675	-0.352850887	2.550777853	3.939747274
43.67	1.019457879	3.19740971	4.579913464
43.6725	1.831539136	2.697040856	4.233366805
43.675	2.028986819	1.202508289	2.810665929
43.6775	1.784873668	-0.755100737	0.797841632
43.68	1.397618067	-2.500331306	-0.988574279
43.6825	1.138435715	-3.491876264	-1.849284476
43.685	1.126074345	-3.502883802	-1.57271398
43.6875	1.288205696	-2.636962376	-0.506457892
43.69	1.420986424	-1.217296168	0.690784031
43.6925	1.308902143	0.356529979	1.435863903
43.695	0.841978016	1.70895682	1.498330202
43.6975	0.076379724	2.537067195	1.02140349
43.7	-0.783117639	2.647952503	0.324508656
43.7025	-1.463941886	2.016829662	-0.341986455
43.705	-1.731197441	0.843902756	-0.920868375
43.7075	-1.474990102	-0.456180062	-1.498966047
43.71	-0.749402255	-1.381734811	-2.164939633
43.7125	0.246841161	-1.560190291	-2.903053721
43.715	1.237823981	-0.942329447	-3.595385649
43.7175	1.960486148	0.153275545	-4.103221873
43.72	2.245163182	1.197308123	-4.339706517
43.7225	2.058881421	1.733052243	-4.272325557
43.725	1.498371614	1.620238233	-3.872616925
43.7275	0.739812235	1.088200237	-3.086192526
43.73	-0.030521146	0.565262572	-1.877295149
43.7325	-0.674265504	0.39670035	-0.324936031
43.735	-1.125536788	0.636079519	1.318234282
43.7375	-1.378658398	1.042932568	2.683215228
43.74	-1.454038084	1.278340662	3.451439931
43.7425	-1.365872304	1.155778238	3.529360943
43.745	-1.110474116	0.770649569	3.104017272
43.7475	-0.679361671	0.421163218	2.527019291
43.75	-0.085726122	0.381353471	2.098112881
43.7525	0.614294548	0.689825859	1.896874361
43.755	1.319883293	1.105043863	1.779354602
43.7575	1.906590985	1.260231009	1.535387698
43.76	2.261737923	0.912205497	1.081373226
43.7625	2.319031327	0.115485138	0.537064817
43.765	2.07877073	-0.794336492	0.126660916
43.7675	1.607283249	-1.395009138	-0.014430287
43.77	1.016648387	-1.421804091	0.033630332
43.7725	0.430895384	-0.90893302	0.027813957
43.775	-0.052353136	-0.151502515	-0.234923476
43.7775	-0.39491567	0.470650904	-0.722556803
43.78	-0.635248147	0.687035493	-1.147858458
43.7825	-0.879274524	0.436662203	-1.163366708
43.785	-1.259208242	-0.15950125	-0.639833277
43.7875	-1.866429011	-0.901944127	0.187537452
43.79	-2.680423652	-1.606449523	0.842302886
43.7925	-3.529122065	-2.136693451	0.941142306
43.795	-4.114542856	-2.388525664	0.509204571
43.7975	-4.114247007	-2.27934065	0.031614518
43.8	-3.329649868	-1.781408793	0.164831532
43.8025	-1.81612435	-0.984182451	1.274209263
